"query","long","lat"
"Floral Park,NY","-73.706783","40.720051"
"Moran,TX","-99.199479","32.624249"
"Wellsville,UT","-111.917588","41.637826"
"Glendive,MT","-104.774873","47.180623"
"Carterville,MO","-94.43545","37.146258"
"West Chicago,IL","-88.211014","41.896691"
"Quilcene,WA","-122.838769","47.828495"
"Minneapolis,MN","-93.254518","45.096587"
"Alliance,OH","-81.10593","40.91534"
"Owings Mills,MD","-76.787696","39.429055"
"Stone Mountain,GA","-84.197984","33.797412"
"EL Centro,CA","-115.598602","32.770275"
"Lindon,UT","-111.719923","40.340251"
"Virginia Beach,VA","-76.12036","36.844004"
"South Milwaukee,WI","-87.86064","42.91057"
"Esopus,NY","-73.96514","41.82787"
"Hwy 12,WA","-118.157633","47.653769"
"Guerneville,CA","-122.979355","38.495554"
"Plattsmouth,NE","-96.001244","40.971961"
"Northfield Falls,VT","-72.653138","44.167173"
"Poyntelle,PA","-75.4199","41.82064"
"New Carlisle,OH","-83.986855","39.959249"
"Wellington,OH","-82.211778","41.160846"
"Marion,WI","-88.88927","44.67081"
"Carrizozo,NM","-105.875816","33.641799"
"Alto,NM","-105.672598","33.437646"
"Hollansburg,OH","-84.783714","39.993964"
"Bay Saint Louis,MS","-89.463187","30.295608"
"Hot Springs,AR","-101.839602","35.20603"
"Wattsburg,PA","-79.828985","42.030403"
"Old Orchard Beach,ME","-70.39069","43.52395"
"Holly Springs,NC","-78.813444","35.676537"
"Bayport,NY","-73.057026","40.748364"
"Ponte Vedra,FL","-81.380082","30.227465"
"New Pine Creek,CA","-120.297178","41.992665"
"Blewett Pass-top of mountain pass,WA","-120.651636","47.48364"
"Coralville,IA","-91.6332","41.699942"
"Winthrop Harbor,IL","-87.834222","42.47832"
"River Oaks,TX","-97.394463","32.777074"
"Chambers County,AL","-86.381475","31.294218"
"Eads,CO","-102.554901","38.440752"
"Bandon,OR","-124.389936","43.088824"
"Sedona area,AZ","-111.718903","34.793728"
"Spring Valley,AZ","-112.159049","34.345029"
"Bloomfield,NE","-97.659606","42.628731"
"Carrollton,MI","-83.93025","43.45864"
"New Palestine,IN","-85.885962","39.739927"
"Nordland,WA","-122.691213","48.057776"
"Delano,MN","-93.78556","45.04028"
"Sugar Hill,GA","-84.03352","34.10649"
"Santa Rosa,NM","-104.589897","34.852639"
"Canastota,NY","-75.798607","43.005767"
"Battleground,IN","-86.822842","40.533131"
"Loogootee,IN","-86.912985","38.771691"
"Spearfish Canyon,SD","-103.852286","44.465922"
"Ridge Mountain Elkins,WV","-79.837723","38.925678"
"Burnsville,NC","-80.244506","35.112373"
"Ten Sleep,WY","-107.45119","44.03413"
"Henning,IL","-87.700689","40.304034"
"Ogallala,NE","-101.663033","41.131676"
"Prescott,AZ","-112.426312","34.591349"
"San Juan Capistrano,CA","-117.662551","33.501693"
"Southwest Ranches,FL","-80.337273","26.0587"
"Belmont,ME","-69.031588","44.421774"
"Walesby, Nottinghamshire,","-0.9804032","53.229262"
"Moorsville,NC","-80.739663","35.617398"
"Sedona,MT","-110.845828","45.960032"
"livingston,LA","-90.743125","30.407207"
"Ottovile,OH","-82.595609","40.011382"
"Enfield,CT","-72.557731","41.984646"
"Blackburn, Lancashire,","-2.4797543","53.7497193"
"Ravena,NY","-73.858352","42.493642"
"Porter,ME","-70.935379","43.848322"
"Maud,TX","-94.317527","33.340864"
"Corunna,MI","-84.11775","42.98197"
"Galatia Area,IL","-88.605465","37.849674"
"Daytona Beach,FL","-81.047652","29.194"
"Centerville,GA","-83.695724","32.627198"
"Stow,OH","-81.450184","41.172402"
"Ben Avon,PA","-79.161424","40.594789"
"Fiat,IN","-85.149971","40.553379"
"Saint Bonifacius,MN","-93.74904","44.904062"
"Norwich,CT","-72.07591","41.52426"
"Salt Lake Valley,UT","-111.869687","40.705141"
"Hastings,MI","-85.28988","42.639121"
"Dardanelle,AR","-93.184774","35.235025"
"Robbinston,ME","-67.10943","45.07813"
"Somersworth,NH","-70.86534","43.26175"
"El Valle,NM","-105.726683","36.110303"
"Port Aransas,TX","-97.105137","27.770678"
"Columbus,WI","-89.12088","43.3569"
"Lodi,CA","-121.172415","38.111356"
"Laytonville,CA","-123.49375","39.6723"
"North Tazewell,VA","-81.539856","37.175577"
"Virginia City Highlands,NV","-119.283963","39.63282"
"Palomar Mountain,CA","-116.87864","33.32281"
"Shenandoah,IA","-95.349564","40.726129"
"Corola,NC","-75.815231","36.330917"
"Portchester,NY","-73.679799","41.022193"
"Val Verde,CA","-122.920401","38.318061"
"El  Dorado Hills,CA","-121.044846","38.686847"
"Palmer,AK","-149.11278","61.59972"
"Ridgecrest,CA","-117.683472","35.606509"
"Phillipsburg,NJ","-75.19018","40.69371"
"Raceland,LA","-90.627822","29.683764"
"Moreno Valley,CA","-117.224878","33.88274"
"Dane,WI","-89.523346","43.239966"
"Murphuys,CA","-120.343966","38.234559"
"Linn Creek,MO","-92.719289","38.058544"
"Canby,MN","-96.27643","44.70885"
"Fortescue,NJ","-75.17157","39.23761"
"Wescosville,PA","-75.552963","40.566764"
"Gladewater,TX","-94.9327","32.477189"
"Fort Jennings,OH","-84.295652","40.922538"
"Greenwood,WI","-90.59931","44.77024"
"Trenton,MO","-93.598888","40.083658"
"Swansea,MA","-71.234443","41.766629"
"Kekaha Highway,HI","-159.72023","21.97513"
"Richlands,NE","-97.212538","41.435566"
"Palm Coast,FL","-81.282815","29.466085"
"Forest Hill,MD","-76.392733","39.587155"
"Spencer,OK","-97.38226","35.49867"
"North Topsail Beach,NC","-77.556317","34.483968"
"Rothsay,MN","-96.349085","46.529553"
"Brightwaters,NY","-73.260912","40.715424"
"Fall City,WA","-121.90213","47.56682"
"Hayden,ID","-116.742254","47.798886"
"Gordo,AL","-87.875835","33.290717"
"Buellton,CA","-120.201469","34.635927"
"Orangeville,IL","-89.60519","42.473576"
"Herriman,UT","-111.943116","40.495789"
"Conshohocken,PA","-75.304377","40.082509"
"Lago Vista,TX","-97.988348","30.460198"
"Berlin,NH","-71.194226","44.512344"
"North Aurora,IL","-88.301386","41.804379"
"Rumney,NH","-71.81258","43.80535"
"Minot,UT","-111.646471","39.253911"
"Stillwater,OK","-97.069061","36.101521"
"Sedro-Woolley,WA","-122.137243","48.486147"
"Bellchester,MN","-92.511298","44.3683"
"Shongaloo,LA","-93.29878","32.94153"
"Battlement Mesa,CO","-108.023924","39.430535"
"Clinton,WA","-122.417721","47.956934"
"Saint Francis,MN","-93.357614","45.393554"
"Evans City,PA","-80.06284","40.76923"
"Trenton,IL","-89.68204","38.6056"
"O'Brien,FL","-82.932228","30.036193"
"Seiling,OK","-98.94537","36.100391"
"Whitesboro,TX","-96.90695","33.65622"
"Paoli,WI","-89.523732","42.929444"
"Hinsdale,MA","-73.12538","42.4387"
"Ritzville,WA","-118.4813","47.087055"
"Sarasota County,FL","-82.547837","27.339802"
"Ashland,MO","-92.265908","38.781337"
"Rhinelander,WI","-89.386562","45.704474"
"Gulf Breeze,FL","-87.113185","30.347061"
"Genoa,IL","-88.718101","42.10153"
"Griffin,GA","-84.289552","33.265854"
"Cordell,OK","-99.05841","35.232961"
"Fleetville,PA","-75.71463","41.59813"
"Seminoe Lake,WY","-110.39659","44.558275"
"Layton to Farmington,UT","-111.9709","41.062056"
"Ashfield,PA","-75.708281","40.784095"
"Trinity and Riverside,TX","-95.249617","30.913183"
"Blaine,KY","-82.84322","38.02759"
"Turnersville,NJ","-75.051281","39.77317"
"Las Vegas,NV","-115.206969","36.301068"
"Seffner,FL","-82.438841","27.871964"
"Bishopville,SC","-80.306569","34.207324"
"Gamewell,NC","-81.596208","35.869297"
"Greendale,IN","-84.864118","39.112557"
"Mount Vernon,NY","-78.89059","42.753948"
"Woodburn,OR","-122.876205","45.148007"
"Waitsburg,WA","-118.15329","46.27042"
"Gatesville,TX","-97.833033","31.417739"
"Leicester,NC","-82.69624","35.65511"
"Picayune,MS","-89.67951","30.52547"
"Sewanee,TN","-85.890914","35.150642"
"Farina,IL","-88.776244","38.832201"
"West Lancashire,","-2.5","53.833333"
"Alma,WI","-91.836481","44.346721"
"Fort Benning,GA","-84.931457","32.392337"
"Westford,MA","-71.43784","42.57926"
"Dells,WI","-91.812589","45.259183"
"Gilmer,TX","-94.999833","32.791087"
"Happy Valley,CA","-121.673805","40.51307"
"Blue Ash,OH","-84.378273","39.232003"
"Silver Lake,WI","-88.160836","42.552018"
"Sacarmento,CA","-121.46602","38.521609"
"Tabernacle,NJ","-74.710159","39.844005"
"Hellertown,PA","-75.313756","40.588799"
"Rome,PA","-76.34077","41.85841"
"Greenleaf,ID","-116.81626","43.67127"
"Hilton,NY","-77.832333","43.28521"
"Ramona,CA","-116.976549","33.031572"
"Marlette,MI","-83.002816","43.357539"
"E. Northport,NY","-73.316986","40.862984"
"Crozet,VA","-78.710635","38.129592"
"Gay,WV","-81.55318","38.77064"
"Okemos,MI","-84.371973","42.599184"
"Bensenville,IL","-88.088716","41.839679"
"Galivants Ferry,SC","-79.24643","34.05628"
"Oloh,MS","-89.590071","31.296842"
"Stephenville,TX","-98.108828","32.321348"
"Arkansas City,KS","-97.03837","37.06197"
"Carnesville,GA","-83.254745","34.363122"
"Cisco,UT","-109.128567","38.975092"
"Tama,IA","-92.585494","41.934093"
"Boldo,AL","-87.29275","33.81891"
"Shaker Heights,OH","-81.579956","41.473947"
"Sanford,NC","-79.171723","35.469782"
"Elkins,WV","-79.84673","38.92594"
"Keokuk,IA","-91.38126","40.3906"
"Theodosia,MO","-92.662803","36.583048"
"Batavia,IL","-88.31257","41.85003"
"Trussville,AL","-86.58589","33.646334"
"Johnstown,CO","-104.9122","40.33693"
"Santa Clarita,CA","-118.501748","34.440891"
"York,ME","-70.679004","43.166461"
"Chesapeake,OH","-82.450548","38.482955"
"Bois D'Arc,MO","-93.540803","37.224385"
"Milford,MA","-71.528085","42.147087"
"Oldenburg,IN","-85.238529","39.386175"
"Richmond,ME","-69.827489","44.108059"
"Overcup,AR","-91.230404","35.354251"
"Canon,GA","-83.152947","34.355933"
"Audubon,PA","-75.35586","40.211896"
"Seekonk,MA","-71.318995","41.840103"
"Skelmersdale, Lancashire,","-2.7845229","53.5524745"
"Saugerties,NY","-73.95291","42.07759"
"Wharton,NJ","-74.58183","40.89315"
"Brady,TX","-99.337237","31.150939"
"Washington,ME","-69.36727","44.27369"
"Lebanon,TN","-86.291167","36.267266"
"Sanibel,FL","-82.100065","26.458308"
"East Haddam,CT","-72.389729","41.475478"
"Johnson County,KS","-101.753517","37.565902"
"Memphis,IN","-85.769631","38.467595"
"Kiel,WI","-87.955059","43.96317"
"Hobbs,NM","-103.485112","32.703708"
"Chillicothe,IL","-89.4862","40.92226"
"Cherry Creek,CO","-107.53384","40.511409"
"Kaleva,MI","-86.041189","44.377928"
"New Haven,KY","-85.547037","37.643761"
"Lynnville,KY","-88.652009","36.723872"
"Neville Island,PA","-75.224936","40.306995"
"Colonial Heights,VA","-77.396989","37.26219"
"Nanuet,NY","-74.010934","41.097716"
"Chula Vist,CA","-117.029064","32.627974"
"Westmoreland,TN","-86.305594","36.572762"
"Fayatteville,TN","-86.47918","35.133907"
"Spring Mount,PA","-78.141677","40.714228"
"Benson Landing,VT","-73.367616","43.728396"
"Valley Stream,NY","-73.697828","40.676052"
"West New York,NJ","-74.011533","40.7888"
"Hugoton,KS","-101.281684","37.243161"
"Bryson City,NC","-83.508554","35.38563"
"Havre de Grace,MD","-76.15517","39.560095"
"Fort. Deposit,AL","-86.608238","32.01285"
"Old Forge,PA","-75.730836","41.372779"
"Greenville,SC","-82.402871","34.848567"
"Medford,NY","-72.98653","40.82124"
"South Paris,ME","-70.51127","44.21899"
"Millbrook,AL","-86.36192","32.47986"
"Medicine Park,OK","-98.50256","34.72924"
"Lansdowne,PA","-75.27185","39.93817"
"San Arden,CA","-124.114567","40.946492"
"Wallops Island,VA","-75.490518","37.918556"
"Franklin,VT","-72.913261","44.96038"
"Lawrenceville,IL","-87.68169","38.72921"
"EL Cerrito,CA","-122.30248","37.918024"
"Higgins Lake,MI","-84.750203","44.461919"
"Fildale,VA","-79.928634","36.708911"
"Clayton,MI","-84.23633","41.86338"
"Aledo,TX","-97.60225","32.69596"
"Bournemouth,","-1.8747048","50.720157"
"Lindsborg,KS","-97.628859","38.497407"
"Fountain Valley,CA","-117.951129","33.710582"
"Painesville twp,OH","-81.217227","41.642634"
"Blainsport,PA","-76.139668","40.280648"
"Dupree VOR,SD","-101.229595","45.005134"
"Lava Hot Springs,ID","-112.058039","42.60197"
"Mount Vernon,MO","-93.824061","37.064637"
"Cherry Fork,OH","-83.616413","38.885494"
"Haverstraw,NY","-73.964933","41.191694"
"Eaton,CO","-104.71135","40.53026"
"Pinetop,AZ","-109.935556","34.141314"
"Fairview,NJ","-75.101563","39.783447"
"Pioneer Town,CA","-116.501525","34.158386"
"South Bend,IN","-86.251654","41.673383"
"Canby,OR","-122.661593","45.214288"
"Naples,ID","-116.39242","48.57104"
"Great Bend,KS","-98.775074","38.393567"
"Sun City,AZ","-112.271824","33.597539"
"Skidmore,MD","-76.5528","38.98775"
"Alexander Valley,CA","-121.673805","40.51307"
"Waveland,MS","-89.371231","30.285046"
"Courtland,MS","-89.962994","34.25082"
"Melksham, Wiltshire,","-2.13743","51.3725919"
"Sturbridge,MA","-72.080996","42.10273"
"Oak Grove,NC","-81.424531","35.273187"
"Denville,NJ","-74.489349","40.881248"
"Snydersville,PA","-75.291571","40.958427"
"Floresville,TX","-98.175887","29.162771"
"Little Falls,NY","-74.864422","43.078904"
"Tazewell,TN","-83.52214","36.471886"
"Middleburg Hts.,OH","-81.812912","41.36144"
"Tarentum,PA","-79.75977","40.60146"
"Owosso,MI","-84.184937","42.982578"
"North Dartmouth,MA","-71.007578","41.639261"
"Holden,LA","-90.696724","30.507099"
"Keystone Heights,FL","-81.946556","29.813555"
"Alma,KS","-96.204558","38.953556"
"High Springs,FL","-85.628479","30.150406"
"Moffett Field,CA","-120.925426","37.095718"
"Porter,IN","-87.0742","41.615594"
"Chehalis,WA","-123.024845","46.615653"
"Goshen,IN","-85.709688","38.671448"
"Ft. Fairfield,ME","-67.841507","46.746453"
"Grand Mound,IA","-90.669527","41.850144"
"Nellis Air Force Base,NV","-115.025738","36.239491"
"Lake Port,CA","-122.920241","39.034662"
"Snowmass VIllage,CO","-106.93782","39.21304"
"Fort Flagler,WA","-120.518556","46.611992"
"Seeley Lake,MT","-113.548481","47.300776"
"Fork,SC","-79.27532","34.28822"
"South Huntingdon,PA","-75.069165","40.130707"
"Needham,MA","-71.08923","42.180048"
"Fairfiled,ID","-114.402519","43.28459"
"Frankfort Square,IL","-87.86296","41.495219"
"Abingdon,MD","-76.277279","39.472579"
"Southampton,PA","-75.007099","40.186758"
"Breckenridge,CO","-105.26812","39.507024"
"Unadilla,MI","-84.056618","42.428646"
"N. Ridgeville,OH","-84.206282","39.43859"
"Cherry Valley,CA","-116.977248","33.972515"
"Lynn,IN","-84.941102","40.055775"
"Taylor,TX","-97.393787","30.581504"
"Palmyra,ME","-69.35866","44.84645"
"Bryant,WI","-89.024","45.20802"
"Beatty,OR","-121.259056","42.464842"
"Ironton,MO","-90.598469","37.616808"
"Ogunquit,ME","-70.59922","43.24898"
"Griswold,CT","-72.669797","41.693881"
"Ames,IA","-93.600254","42.037879"
"Harleysville,PA","-75.395188","40.274188"
"Laurinburg,NC","-79.475606","34.796929"
"North Kansas City,MO","-94.562177","39.130004"
"Eustis,FL","-81.678843","28.855051"
"Monterey Bay Area,CA","-121.901997","36.591507"
"Sodus,NY","-77.053517","43.210384"
"La Grange,TX","-96.872133","29.896494"
"Citronelle,AL","-88.22806","31.09073"
"Eastern USA,","-82.80599","37.51704"
"Cross Timbers,MO","-93.228867","38.024206"
"Plum Island State Park,MA","-70.847762","42.799054"
"The Villages,FL","-81.983397","28.940109"
"Falcon,CO","-104.608583","38.933049"
"Orangeville,PA","-76.418093","41.061483"
"Goodland,KS","-101.798885","39.358123"
"Fontanna,CA","-117.448812","34.092099"
"Houma,LA","-90.805402","29.578671"
"North,SC","-81.10204","33.61571"
"Bristol,NH","-71.74691","43.59784"
"Parker,KS","-94.99191","38.32835"
"Holiday Hills,IL","-88.29518","42.331147"
"Grand Fork,ND","-97.8314","47.514084"
"Ridgway,IL","-88.243498","37.796978"
"Mora,MN","-93.297792","45.918782"
"Sumter,SC","-80.354238","33.913678"
"Price,UT","-110.650901","39.567883"
"Forest Park,GA","-84.369092","33.622054"
"Grimes,IA","-93.79245","41.68749"
"Ft. Stockton,TX","-102.899546","30.895991"
"Belle Harbor,NY","-74.65758","42.864244"
"Mooers,NY","-73.58785","44.96379"
"Mira Loma,CA","-117.51472","33.98549"
"Alvarado,TX","-97.196279","32.421034"
"Franklin,LA","-91.5015","29.79604"
"Douglas,MA","-71.73951","42.05426"
"Manchester,MA","-70.755062","42.579503"
"Wasilla,AK","-149.374335","61.581305"
"King George,NC","-80.394328","36.309148"
"Wolf Lake,MI","-86.109778","43.254739"
"Cliffside Park,NJ","-73.98782","40.820541"
"Brookville,IN","-85.00028","39.416398"
"Woodbury Heights,NJ","-75.15518","39.81706"
"Victor,MT","-114.160159","46.395224"
"Middleton,WI","-89.529153","43.114772"
"Sierra Nevada Mtns,CA","-122.594263","38.111467"
"Coto de Caza,CA","-117.586992","33.60419"
"Ansted,WV","-81.087871","38.135025"
"De Leon,TX","-98.650751","32.070468"
"Garden City,MI","-83.343431","42.326437"
"Newark,NJ","-74.22509","40.736101"
"Winamac,IN","-86.622156","41.035862"
"Tenino,WA","-122.849451","46.84275"
"Early Branch,SC","-80.92789","32.74573"
"Spring Valley,NV","-115.675626","40.787065"
"East Rockaway,NY","-73.668224","40.640387"
"Suquamish,WA","-122.564557","47.732624"
"Heltonville,IN","-86.37555","38.92783"
"Rimersburg,PA","-79.501668","41.041098"
"Sauk City,WI","-89.89584","43.251127"
"Donnelly,ID","-116.036911","44.665905"
"Alloy,WV","-81.24173","38.135764"
"La Canada Flintridge,CA","-118.205369","34.222261"
"Sedalia,CO","-105.067554","39.311334"
"Point Pleasant Borough,NJ","-74.084164","40.089483"
"Elberfeld,IN","-87.416104","38.128931"
"Machesney Park,IL","-89.039675","42.354546"
"Mosinee,WI","-89.701277","44.809226"
"Rock Island,WA","-118.318471","46.080716"
"Lumberton,TX","-94.219122","30.281836"
"Bandera,TX","-99.104014","29.724328"
"Broadway,VA","-78.815219","38.619698"
"Palos Heights,IL","-87.79644","41.66809"
"Broad Brook,CT","-72.54263","41.90943"
"Accokeek,MD","-76.99634","38.669562"
"Valparaiso,IN","-87.065565","41.454731"
"Stanwood,WA","-122.37071","48.24121"
"Lancing,TN","-84.695508","36.146631"
"North Haven,ME","-68.8742","44.12814"
"Coolidge,AZ","-111.51762","32.97784"
"Brookfield,WI","-88.105906","43.062707"
"Stout,OH","-83.379076","38.663964"
"Anaconda,MT","-113.009421","46.15821"
"Monterey,NY","-77.049134","42.305629"
"Pennsylvania,PA","-77.995133","40.696298"
"Milwaukie,OR","-122.639261","45.446231"
"Corona,SD","-96.76312","45.33385"
"Mt. Carmel,PA","-76.418483","40.782357"
"Conklin,MI","-85.848391","43.118172"
"Connellsville,PA","-79.58948","40.01785"
"SWADLINCOTE DERBY, UK,","-1.5578516","52.7733165"
"Raddle,IL","-89.586766","37.77894"
"Otsego,MN","-93.838711","45.292082"
"Quakertown,PA","-75.34157","40.44177"
"Boaz,AL","-86.146749","34.146146"
"Hazlet,NJ","-74.176036","40.423057"
"Lafayette,OH","-83.949934","40.758211"
"Dannemora,NY","-73.72375","44.72143"
"Bel Marin Keys,CA","-121.806577","36.680918"
"Fulton,AR","-93.79752","33.669917"
"Ely,MN","-92.020778","47.918943"
"Jeffersonville,IN","-85.697211","38.333402"
"Yorkville,IL","-88.437533","41.601679"
"Mabank,TX","-96.135356","32.463647"
"Fridley,MN","-93.263282","45.086077"
"Tuscarora,MD","-77.496646","39.265086"
"Bermuda Dunes,CA","-116.204844","33.710984"
"Winnsboro,LA","-91.705926","32.118121"
"Bastrop County,TX","-95.410552","29.178777"
"East Derry,NH","-71.013202","43.005895"
"Westminister,MD","-76.992582","39.572918"
"Sterling Hts.,MI","-83.068475","42.564395"
"Estill,SC","-81.183087","32.80661"
"Kaufman County,TX","-96.260634","32.621739"
"Enumclaw,WA","-121.903936","47.234107"
"Little Elm,TX","-96.958293","33.17679"
"June Lake,CA","-119.07459","37.78854"
"Hebronville,TX","-98.692717","27.07069"
"Mountain View,AR","-92.038894","35.820825"
"D'Iberville,MS","-88.964318","30.493085"
"Sarona,WI","-91.775875","45.73714"
"Elmwood,IL","-89.910219","40.778516"
"Melba,ID","-116.583102","43.389331"
"Boothwyn,PA","-75.441584","39.830113"
"Bloomingdale,NJ","-74.334444","41.023414"
"Bedford County,VA","-79.523457","37.336607"
"Gifford National Forest,WA","-122.667781","47.562235"
"Stuart,VA","-80.251601","36.689183"
"Richmond,IN","-84.889699","39.832079"
"Rose Hill,NC","-78.022982","34.829225"
"Westnewfield,ME","-70.616716","44.10454"
"New Castle,NH","-70.721596","43.064938"
"Fuquay Varina,NC","-78.798254","35.57654"
"North of Colorado Springs,CO","-104.857828","38.861469"
"Como,MS","-89.954427","34.474028"
"Mentor on the Lake,OH","-81.268592","41.706451"
"Elk Grove,IL","-87.994545","42.00974"
"Eufaula,OK","-95.588523","35.318019"
"Mountain Home,AR","-92.372153","36.318679"
"Luning,NV","-118.18151","38.50631"
